,age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,manquants
8894,27,160.4,69.3,1097,2.5351401010565,0.31,830.0,10000.0,500.0,1
8896,32,157.6,83.9,526,2.5351401010565,0.43,487.0,636.14,500.0,1
8897,48,190.0,78.2,833,3.0,0.55,847.0,5000.0,500.0,0
8899,30,159.5,42.8,2047,0.0,0.08,748.0,10000.0,500.0,0
8901,50,176.9,44.2,2062,5.0,0.37,419.0,5231.748886883273,500.0,1
8903,53,168.9,69.4,4408,3.0,0.39,407.0,1259.71,23972.718039480453,0
8905,38,177.9,61.7,3390,0.0,0.91,322.0,5000.0,500.0,0
8908,57,168.6,74.6,1568,2.5351401010565,0.87,411.0,953.37,4949.909048073738,1
8909,61,157.2,68.2,3244,4.0,0.92,527.0,5000.0,28268.407632575607,0
8913,39,144.5,54.3,2592,0.0,0.05,689.0,5231.748886883273,500.0,1
8915,26,193.1,44.9,2652,3.0,0.85,840.0,5231.748886883273,10718.60128450164,1
8917,72,188.0,86.9,2196,2.5351401010565,1.0,635.0,1176.85,500.0,1
8918,56,167.5,71.5,2752,2.5351401010565,0.61,399.0,5000.0,500.0,1
8919,18,166.2,72.1,3362,2.5351401010565,0.09,641.0,745.86,12859.892333070517,1
8921,21,175.5,51.1,3973,2.5351401010565,0.48,306.0,10000.0,7639.1320088106595,1
8922,59,169.3,81.0,4791,3.0,0.42,608.0,575.21,500.0,0
8925,24,182.9,94.1,2083,2.5351401010565,0.2,474.0,5000.0,500.0,1
8928,70,155.4,71.5,4083,2.5351401010565,0.18,667.0,1009.24,25331.337162093067,1
8930,27,157.1,58.9,2669,4.0,0.15,639.0,5000.0,500.0,0
8931,30,184.8,56.8,3578,2.5351401010565,0.58,464.0,5000.0,32230.513627373795,1
8938,29,144.8,63.4,4418,2.5351401010565,0.0,519.0,986.07,500.0,1
8942,51,169.6,75.6,2964,0.0,0.73,430.0,1015.4,4245.982450806085,0
8945,44,167.7,62.7,3778,2.5351401010565,0.94,595.0,1181.75,17225.309212277818,1
8950,21,164.9,65.7,3265,1.0,0.66,476.0,5231.748886883273,17696.42070676709,1
8953,29,163.7,71.1,1217,1.0,0.22,659.0,5231.748886883273,6000.623724878125,1
8954,19,165.0,57.0,2185,5.0,0.36,846.0,494.52,5004.737334390796,0
8956,24,174.6,74.5,2633,2.5351401010565,0.9,755.0,5000.0,19432.59029041834,1
8957,38,160.5,62.5,3146,5.0,0.08,710.0,5000.0,500.0,0
8962,63,162.9,77.7,806,2.5351401010565,0.24,698.0,557.25,1798.457757700044,1
8963,72,173.8,85.3,2571,2.5351401010565,0.34,627.0,745.88,23340.21990166706,1
8964,19,161.9,69.4,3308,3.0,0.87,422.0,5231.748886883273,36664.6295810106,1
8965,25,160.3,67.6,1302,2.5351401010565,0.64,539.0,1280.25,500.0,1
8968,66,168.7,70.8,3077,2.5351401010565,0.87,660.0,675.51,10064.348574631324,1
8974,39,188.6,51.6,867,1.0,0.03,431.0,5000.0,500.0,0
8977,59,187.1,61.8,2630,2.5351401010565,0.14,331.0,1203.19,13506.830526932004,1
8978,39,174.5,60.4,2265,5.0,0.33,711.0,5231.748886883273,28985.09637543067,1
8980,65,175.1,72.8,2613,2.5351401010565,0.21,784.0,10000.0,10014.884139352607,1
8986,40,178.1,45.2,4211,2.5351401010565,0.93,665.0,1138.91,40757.29055842789,1
8990,55,165.7,84.9,4360,3.0,0.33,520.0,5231.748886883273,500.0,1
8993,70,178.5,89.2,1380,2.5351401010565,0.57,560.0,555.0,13146.187426386216,1
8994,33,190.1,49.2,1419,2.5351401010565,0.04,615.0,1316.72,500.0,1
8998,23,177.3,92.8,2178,3.0,0.41,640.0,788.64,500.0,0
9000,39,173.9,83.1,3410,2.5351401010565,0.09,403.0,828.7,500.0,1
9002,36,169.1,67.7,943,2.5351401010565,0.09,605.0,5000.0,8659.081358493097,1
9004,73,174.6,89.3,742,1.0,0.5,681.0,5231.748886883273,500.0,1
9005,62,177.5,99.6,940,1.0,0.69,676.0,796.85,13709.78613859374,0
9011,37,162.4,68.0,1604,0.0,0.08,497.0,10000.0,500.0,0
9013,21,166.8,64.2,1463,2.5351401010565,0.63,671.0,10000.0,18337.217536562537,1
9014,65,156.7,56.9,3305,0.0,0.53,566.0,5231.748886883273,10452.945263428395,1
9015,50,183.2,37.8,3127,2.5351401010565,0.07,526.0,10000.0,500.0,1
9016,42,174.2,73.1,4231,2.5351401010565,0.55,644.0,5000.0,500.0,1
9018,46,172.4,75.4,1215,2.5351401010565,0.13,802.0,986.03,500.0,1
9020,26,160.0,62.3,3249,2.0,0.86,757.0,5000.0,22358.524841270264,0
9021,56,172.4,96.5,2236,2.5351401010565,0.05,812.0,5000.0,27810.765097068997,1
9022,19,164.5,51.7,2877,1.0,0.35,707.0,5231.748886883273,3409.6489431689424,1
9023,52,167.8,79.0,581,1.0,0.99,363.0,5231.748886883273,16638.894402492777,1
9025,46,176.2,81.8,4007,5.0,0.85,328.0,919.19,26091.938817390765,0
9026,60,165.2,62.2,2002,2.0,0.56,688.0,5000.0,17101.262016515462,0
9027,46,162.0,76.0,1207,1.0,0.26,439.0,10000.0,500.0,0
9028,18,193.7,72.1,3368,2.5351401010565,0.77,543.0,10000.0,500.0,1
9037,70,178.1,71.9,578,0.0,0.78,413.0,647.92,500.0,0
9038,28,169.3,79.4,4100,4.0,0.69,664.0,5231.748886883273,16208.76936325034,1
9042,61,168.5,79.5,2315,1.0,0.01,312.0,5231.748886883273,11265.909886069068,1
9049,28,180.5,63.9,1896,2.5351401010565,0.66,699.0,10000.0,18974.56224437024,1
9050,35,167.7,63.4,3940,2.5351401010565,1.0,643.0,5000.0,20390.656266756887,1
9051,61,183.2,69.6,2075,4.0,0.35,727.0,5000.0,500.0,0
9053,71,166.8,99.9,2967,2.0,0.98,698.0,5231.748886883273,500.0,1
9054,41,190.2,77.3,4635,2.5351401010565,0.25,679.0,806.17,500.0,1
9059,64,160.4,49.3,1973,2.5351401010565,0.25,547.0,10000.0,19051.90334688945,1
9061,73,175.2,80.1,1972,2.0,0.48,421.0,936.44,12427.860233021844,0
9068,67,169.8,68.1,500,2.5351401010565,0.65,773.0,5000.0,8113.163426821808,1
9069,39,174.1,68.2,2055,2.5351401010565,0.4,728.0,572.66,500.0,1
9072,47,180.8,45.4,3008,0.0,0.77,544.0,5231.748886883273,576.4275913911271,1
9075,34,171.4,63.8,3141,2.5351401010565,0.05,463.0,5000.0,1509.9816677046977,1
9076,69,185.0,84.0,1603,2.0,0.57,459.0,10000.0,500.0,0
9078,55,178.8,75.1,2359,4.0,0.46,377.0,10000.0,500.0,0
9079,74,158.9,61.7,1165,3.0,0.99,729.0,5000.0,500.0,0
9080,59,143.4,82.1,1850,2.5351401010565,0.47,315.0,1017.73,500.0,1
9084,52,174.9,60.7,4535,3.0,0.14,367.0,5000.0,500.0,0
9092,58,169.2,86.5,2930,1.0,0.89,326.0,937.63,500.0,0
9095,71,176.9,74.9,3277,1.0,0.72,797.0,10000.0,6166.441577325173,0
9097,60,170.2,43.3,4664,2.5351401010565,0.7,410.0,10000.0,25714.180038775467,1
9098,42,157.5,97.9,2794,3.0,0.18,753.0,814.77,500.0,0
9102,46,170.7,71.9,3322,2.5351401010565,0.91,775.0,5000.0,28054.192203997904,1
9103,65,164.0,73.6,3762,1.0,0.42,332.0,5231.748886883273,30668.030788734803,1
9108,74,192.6,42.7,4366,3.0,0.54,339.0,5231.748886883273,10232.981845206195,1
9109,55,176.9,59.9,2532,4.0,0.55,547.0,768.16,15597.52592900049,0
9110,26,171.1,71.5,1792,2.5351401010565,0.7,448.0,10000.0,500.0,1
9116,26,176.1,76.7,3005,2.0,0.45,704.0,5000.0,13698.415645625097,0
9117,27,173.6,91.1,2198,0.0,0.23,559.0,5000.0,500.0,0
9118,61,177.4,52.9,3875,2.5351401010565,0.64,637.0,10000.0,10615.074659499172,1
9120,40,165.5,54.0,2302,2.5351401010565,0.06,557.0,5000.0,500.0,1
9122,73,182.1,71.2,1862,2.5351401010565,0.46,406.0,10000.0,500.0,1
9124,26,172.7,67.5,1925,3.0,0.08,676.0,10000.0,26750.480486505105,0
9125,22,160.1,75.1,3293,0.0,0.59,692.0,5231.748886883273,17934.67650556928,1
9128,39,161.9,81.6,2795,1.0,0.66,422.0,10000.0,4693.717498178901,0
9129,70,176.9,56.9,1185,2.5351401010565,0.99,751.0,10000.0,500.0,1
9130,56,174.3,85.6,2775,3.0,0.16,828.0,5000.0,22674.088688616943,0
9131,68,175.5,63.8,3430,3.0,0.59,801.0,5000.0,500.0,0
9133,74,185.4,51.9,817,1.0,0.95,606.0,5000.0,500.0,0
9134,20,191.1,75.6,3343,2.5351401010565,0.62,579.0,10000.0,20307.19846015313,1
9138,63,167.2,107.6,1456,2.5351401010565,0.94,480.0,10000.0,7407.829589516102,1
9141,28,178.3,92.8,2949,2.0,0.04,826.0,10000.0,28633.02303091121,0
9145,49,175.3,73.8,1517,2.5351401010565,0.69,844.0,1155.18,500.0,1
9149,28,165.0,67.8,4635,2.5351401010565,0.97,389.0,10000.0,9948.972253341582,1
9152,58,169.4,75.4,1424,0.0,0.17,622.0,10000.0,500.0,0
9156,20,175.1,61.4,2276,5.0,0.33,387.0,5000.0,500.0,0
9157,53,169.2,44.9,2362,2.5351401010565,0.45,546.0,636.69,6357.65273624147,1
9159,35,166.9,89.0,3832,2.5351401010565,0.52,691.0,10000.0,17112.25399490937,1
9160,42,162.8,72.5,2100,2.5351401010565,0.84,328.0,5000.0,500.0,1
9161,51,154.9,72.5,2715,2.5351401010565,0.51,494.0,5000.0,17517.46133980942,1
9166,50,180.2,87.2,3056,3.0,0.99,398.0,5231.748886883273,4402.117846859799,1
9168,74,148.6,85.4,1926,1.0,0.12,729.0,5231.748886883273,4702.241546849263,1
9169,35,176.4,58.6,1755,5.0,0.94,358.0,5000.0,10721.509688061116,0
9170,40,186.4,56.9,1548,1.0,0.14,701.0,5231.748886883273,500.0,1
9171,36,182.3,79.2,2042,2.5351401010565,0.12,791.0,5000.0,12775.135372044631,1
9172,18,169.9,53.6,4583,3.0,0.96,725.0,5000.0,41326.70700139866,0
9175,48,173.7,63.5,1606,2.5351401010565,0.36,775.0,5000.0,24291.90404991816,1
9176,71,166.8,76.4,4569,2.5351401010565,0.76,536.0,10000.0,10432.727674008058,1
9181,48,167.3,54.8,3327,4.0,0.34,433.0,492.64,500.0,0
9182,74,171.9,70.4,1299,2.5351401010565,0.83,623.0,5000.0,19768.69390564453,1
9184,38,174.6,70.7,1542,2.5351401010565,0.9,761.0,5000.0,500.0,1
9186,50,173.7,77.9,3283,2.5351401010565,0.36,659.0,774.66,14137.797918969689,1
9187,44,163.4,69.3,548,2.5351401010565,0.14,768.0,834.7,15348.016815492232,1
9189,72,177.9,63.6,1786,2.0,0.75,662.0,5000.0,500.0,0
9190,19,185.8,59.4,3337,0.0,0.7,620.0,10000.0,17654.965170290554,0
9193,68,150.2,89.8,500,3.0,0.51,548.0,5000.0,500.0,0
9198,61,177.4,63.0,1773,1.0,0.62,728.0,5231.748886883273,500.0,1
9200,19,186.1,95.6,1238,0.0,0.81,609.0,5231.748886883273,25316.79899817748,1
9201,59,157.6,55.9,500,2.5351401010565,0.37,756.0,5000.0,500.0,1
9204,20,171.7,68.8,544,5.0,0.9,432.0,962.38,500.0,0
9206,34,170.0,74.8,2740,4.0,0.62,846.0,10000.0,500.0,0
9207,70,146.2,56.2,749,2.5351401010565,0.36,453.0,10000.0,6144.553278929754,1
9208,56,168.6,69.0,727,5.0,0.42,451.0,10000.0,500.0,0
9211,62,164.4,59.9,3680,2.5351401010565,0.25,721.0,10000.0,2546.0688992538894,1
9214,53,169.6,72.5,500,2.5351401010565,0.41,361.0,5000.0,500.0,1
9219,50,171.3,77.0,2728,2.0,0.66,429.0,5231.748886883273,23971.55513308812,1
9220,54,183.8,66.6,3120,1.0,0.03,389.0,5000.0,500.0,0
9222,57,153.0,58.1,1095,2.5351401010565,0.91,695.0,5000.0,18512.189831799296,1
9224,32,159.7,73.8,2682,2.5351401010565,0.14,790.0,10000.0,5183.992310534734,1
9226,50,180.9,71.3,4114,4.0,0.49,417.0,5231.748886883273,5000.605234045602,1
9229,56,167.4,71.9,3947,2.5351401010565,0.21,474.0,10000.0,6193.446776035508,1
9231,56,172.7,40.9,3029,3.0,0.98,330.0,5231.748886883273,500.0,1
9237,44,169.9,87.4,2777,2.5351401010565,0.12,420.0,10000.0,500.0,1
9243,18,175.6,58.8,1588,3.0,0.82,729.0,937.65,500.0,0
9246,24,176.3,56.7,500,5.0,0.42,376.0,10000.0,500.0,0
9248,36,168.6,74.1,3310,2.5351401010565,0.23,523.0,5000.0,2210.2451243350743,1
9249,34,176.3,52.9,2909,2.5351401010565,0.82,751.0,10000.0,12266.61181888104,1
9251,33,170.3,94.2,3385,5.0,0.85,596.0,563.26,1224.6381753458868,0
9254,63,162.3,63.4,1018,2.5351401010565,0.15,826.0,10000.0,500.0,1
9255,38,171.8,50.8,500,2.0,0.56,496.0,5231.748886883273,500.0,1
9256,66,196.8,40.9,1755,2.5351401010565,0.69,420.0,5000.0,500.0,1
9258,63,171.4,79.9,2783,2.5351401010565,0.83,406.0,5000.0,8290.318958782991,1
9259,72,168.8,38.1,2443,3.0,0.3,672.0,5000.0,2662.9290460697584,0
9260,69,159.3,54.5,4529,0.0,0.02,304.0,950.46,6388.831733330783,0
9262,34,162.4,91.7,3197,0.0,0.45,418.0,5231.748886883273,500.0,1
9265,39,169.1,73.2,1603,2.5351401010565,0.15,342.0,873.93,500.0,1
9267,48,156.9,69.9,2267,2.5351401010565,0.56,398.0,10000.0,500.0,1
9268,48,166.7,36.9,4249,2.5351401010565,0.33,724.0,5000.0,17610.216030774245,1
9269,32,166.1,74.2,3408,5.0,0.98,305.0,5231.748886883273,12111.268695218314,1
9270,45,179.1,88.1,1859,2.0,0.58,323.0,10000.0,20048.09867740549,0
9273,63,165.6,62.0,1416,2.5351401010565,0.28,478.0,5000.0,2876.2379584986943,1
9275,56,173.0,41.2,1563,4.0,0.74,814.0,5000.0,21256.550473924748,0
9277,33,177.1,86.1,2213,2.5351401010565,0.29,594.0,770.63,25739.62676195892,1
9278,38,175.4,78.5,2720,0.0,0.2,511.0,947.06,28471.89583299534,0
9280,25,163.9,71.5,1869,2.5351401010565,0.87,822.0,5000.0,26538.4239409384,1
9282,50,163.9,67.7,2527,2.5351401010565,0.25,742.0,5000.0,17896.790337531067,1
9283,67,173.1,45.3,500,2.5351401010565,0.97,452.0,858.66,500.0,1
9290,59,153.3,72.0,2245,2.5351401010565,0.32,759.0,5000.0,16166.598493477435,1
9292,60,198.3,50.3,1888,2.5351401010565,0.72,519.0,523.15,500.0,1
9293,49,170.8,40.6,2872,2.5351401010565,0.4,547.0,1126.27,8724.357976927053,1
9295,70,168.1,56.5,2151,2.5351401010565,0.07,585.0,10000.0,500.0,1
9300,42,170.4,64.3,3011,2.5351401010565,0.08,743.0,5000.0,500.0,1
9301,53,161.6,58.3,500,5.0,0.64,515.0,5231.748886883273,500.0,1
9302,40,176.6,58.3,4267,3.0,0.59,450.0,5000.0,5171.860923695181,0
9304,64,151.5,66.5,2680,0.0,0.01,840.0,10000.0,25273.886668864787,0
9307,36,160.1,56.7,1276,2.0,0.74,802.0,696.53,500.0,0
9310,71,165.9,74.6,3989,5.0,0.12,831.0,10000.0,15617.9419236526,0
9312,52,170.3,47.9,5008,1.0,0.17,415.0,5000.0,36444.57289934106,0
9314,33,184.6,74.7,2111,4.0,0.46,349.0,536.56,5844.791761040946,0
9315,65,178.2,54.4,1824,2.5351401010565,0.14,642.0,5000.0,500.0,1
9317,44,161.9,65.2,2716,3.0,0.73,546.0,5231.748886883273,18189.008783286863,1
9319,75,157.9,98.3,1862,3.0,0.4,753.0,635.83,6253.957989240446,0
9320,70,174.5,53.9,3340,3.0,0.63,821.0,10000.0,34489.85991601598,0
9327,60,172.3,76.0,500,3.0,0.29,526.0,10000.0,500.0,0
9332,46,148.2,58.4,2012,2.5351401010565,0.81,301.0,423.49,500.0,1
9334,45,173.4,109.4,1705,2.5351401010565,0.99,659.0,5000.0,500.0,1
9338,30,162.5,74.7,2509,2.5351401010565,0.1,367.0,10000.0,500.0,1
9339,29,162.1,46.5,2095,2.5351401010565,0.66,686.0,10000.0,17068.361924235236,1
9340,37,172.7,58.4,1594,4.0,0.13,778.0,10000.0,25724.3631942823,0
9343,47,179.6,68.4,1623,2.5351401010565,0.63,394.0,555.58,1743.9443153745203,1
9344,68,177.4,75.3,2432,2.5351401010565,0.07,597.0,5000.0,15599.94841385509,1
9350,75,162.0,96.1,2961,2.5351401010565,0.45,637.0,5000.0,19649.29328117008,1
9355,69,164.6,50.9,2264,4.0,0.2,304.0,5231.748886883273,5819.499294471903,1
9357,60,170.1,60.7,2306,0.0,0.37,330.0,5231.748886883273,500.0,1
9359,43,189.9,78.1,2428,2.5351401010565,0.11,394.0,717.6,15367.342059621427,1
9360,54,165.9,67.6,3066,5.0,0.1,734.0,5000.0,500.0,0
9361,66,181.5,68.9,2562,2.5351401010565,0.3,796.0,5000.0,2354.54748056914,1
9362,21,169.4,52.7,2357,2.5351401010565,0.78,764.0,833.02,500.0,1
9363,35,173.4,40.1,4641,4.0,0.07,733.0,5000.0,14938.409465015538,0
9364,42,166.9,75.6,2995,1.0,0.8,514.0,5000.0,15277.501799351048,0
9365,48,162.0,62.2,613,2.0,0.6,454.0,823.86,500.0,0
9368,19,175.4,81.8,2129,2.5351401010565,0.88,619.0,719.42,500.0,1
9369,47,160.9,64.6,1001,2.5351401010565,0.2,427.0,10000.0,500.0,1
9370,51,167.8,58.5,2196,2.5351401010565,0.62,653.0,5000.0,23939.56641378156,1
9372,44,172.4,61.6,649,4.0,0.51,495.0,5000.0,500.0,0
9376,46,160.4,50.6,1883,2.5351401010565,0.91,527.0,5000.0,500.0,1
9378,60,169.1,77.4,500,2.5351401010565,0.34,333.0,1301.81,500.0,1
9380,73,176.8,67.9,1651,2.0,0.73,422.0,5000.0,500.0,0
9382,45,149.2,50.5,2308,1.0,0.09,547.0,1099.29,500.0,0
9383,69,172.3,61.3,4763,4.0,0.31,618.0,5231.748886883273,1826.6549623036133,1
9384,31,167.0,62.8,1779,2.5351401010565,0.72,646.0,10000.0,17115.111093501106,1
9385,65,181.9,62.4,3217,2.5351401010565,0.4,632.0,511.5,31482.58169152237,1
9387,64,170.0,82.3,1469,2.5351401010565,0.47,350.0,5000.0,500.0,1
9390,56,158.3,78.6,847,2.5351401010565,0.9,803.0,5000.0,500.0,1
9394,70,180.1,83.5,3338,0.0,0.62,576.0,5000.0,4571.826268604224,0
9395,53,174.1,65.4,3425,2.0,0.41,376.0,10000.0,904.2260702907432,0
9396,19,158.5,76.4,2204,2.5351401010565,0.22,526.0,10000.0,500.0,1
9397,59,162.3,78.1,1352,2.5351401010565,0.53,389.0,172.93,500.0,1
9400,57,178.3,86.1,3808,5.0,0.62,646.0,10000.0,500.0,0
9402,29,152.0,75.0,3823,1.0,0.6,488.0,468.94,500.0,0
9403,60,173.5,61.0,3395,2.5351401010565,0.46,540.0,10000.0,9929.4034160287,1
9409,25,160.8,85.5,3718,2.5351401010565,0.97,635.0,5000.0,770.170211336613,1
9412,70,186.3,58.5,1932,2.5351401010565,0.96,432.0,1395.74,9529.706671723558,1
9413,35,180.0,57.7,4217,2.5351401010565,0.23,570.0,10000.0,40577.42936027526,1
9414,70,171.3,81.7,2665,2.5351401010565,0.44,385.0,1237.6,500.0,1
9415,65,156.8,64.4,1909,5.0,0.74,429.0,5000.0,500.0,0
9420,72,164.9,76.1,984,5.0,0.2,637.0,10000.0,5796.363325482758,0
9426,67,176.0,49.1,1344,2.5351401010565,0.06,419.0,438.36,500.0,1
9429,70,151.8,91.6,538,2.5351401010565,0.09,566.0,587.17,500.0,1
9432,50,197.4,58.5,2658,0.0,0.56,718.0,5231.748886883273,22853.88361954909,1
9439,27,182.9,83.7,4159,5.0,0.51,552.0,5000.0,3142.8640327169046,0
9442,73,166.7,74.3,2319,2.5351401010565,0.25,631.0,1252.12,512.77104363183,1
9443,46,187.2,69.4,3825,2.5351401010565,0.29,591.0,5000.0,24692.76385234502,1
9446,45,147.4,78.2,3410,2.5351401010565,0.68,824.0,5000.0,500.0,1
9451,71,161.2,72.4,2731,1.0,0.68,492.0,5231.748886883273,500.0,1
9452,18,169.4,56.1,2625,1.0,0.82,401.0,5000.0,4311.312643442784,0
9453,36,176.1,46.7,1864,2.0,0.06,640.0,10000.0,500.0,0
9455,37,166.2,64.2,3093,2.5351401010565,0.28,676.0,488.62,500.0,1
9458,26,172.8,78.8,4601,2.5351401010565,0.57,716.0,10000.0,500.0,1
9459,75,166.7,89.1,1761,4.0,0.62,355.0,10000.0,500.0,0
9465,23,189.6,67.4,3343,4.0,0.92,425.0,10000.0,516.2013825279128,0
9468,68,160.7,61.7,3315,2.5351401010565,0.49,714.0,5000.0,500.0,1
9471,73,163.4,36.3,4563,2.5351401010565,0.97,842.0,10000.0,500.0,1
9474,50,174.5,71.9,3691,2.5351401010565,0.96,341.0,5000.0,500.0,1
9477,61,167.9,88.7,1765,2.5351401010565,0.35,378.0,10000.0,6656.392936867171,1
9482,50,170.1,56.7,3357,4.0,0.55,690.0,5231.748886883273,22860.07509602488,1
9485,63,165.0,90.8,3635,2.5351401010565,0.3,848.0,10000.0,36014.54496113478,1
9486,34,171.8,57.7,500,2.5351401010565,0.5,590.0,10000.0,500.0,1
9493,48,166.0,82.9,953,4.0,0.21,686.0,5231.748886883273,500.0,1
9496,21,173.5,47.5,3172,5.0,0.34,301.0,5231.748886883273,500.0,1
9503,51,157.3,70.7,5438,5.0,0.45,586.0,10000.0,5910.505601304296,0
9504,43,164.1,30.9,1948,2.5351401010565,0.81,577.0,990.58,4643.325098987466,1
9506,38,161.1,73.5,2705,1.0,0.87,482.0,1092.47,500.0,0
9509,58,162.8,81.9,2859,2.5351401010565,0.0,667.0,756.99,7083.931607230794,1
9511,34,179.0,45.3,3133,2.0,0.71,594.0,194.82,500.0,0
9513,33,193.3,88.8,500,3.0,0.25,736.0,581.52,500.0,0
9516,53,166.5,71.6,500,2.5351401010565,0.31,656.0,673.8,23867.72158369017,1
9517,55,171.9,72.3,4770,2.5351401010565,0.75,444.0,5000.0,500.0,1
9518,44,170.1,50.1,1884,0.0,0.28,512.0,706.44,500.0,0
9520,46,159.9,81.6,2441,2.5351401010565,0.66,339.0,1428.54,500.0,1
9524,65,175.4,86.9,500,2.0,0.89,404.0,868.72,12329.045552532356,0
9526,66,163.7,76.3,3484,2.5351401010565,0.13,675.0,5000.0,500.0,1
9531,26,163.1,42.9,3034,2.0,0.67,720.0,10000.0,500.0,0
9538,32,185.1,75.4,2287,2.5351401010565,0.7,457.0,10000.0,28937.48338818652,1
9540,55,165.5,61.5,2844,4.0,0.61,645.0,10000.0,500.0,0
9542,24,165.8,44.0,596,2.5351401010565,0.28,542.0,597.32,500.0,1
9546,67,160.6,40.3,1231,2.5351401010565,0.05,494.0,772.93,500.0,1
9551,43,175.8,77.0,743,2.5351401010565,0.99,307.0,10000.0,500.0,1
9552,31,177.6,68.0,1538,2.5351401010565,0.71,515.0,10000.0,500.0,1
9554,47,165.9,72.4,3391,3.0,0.44,396.0,1078.44,5651.599488240521,0
9556,63,164.6,61.1,2209,5.0,0.09,784.0,5000.0,17273.993535613205,0
9559,20,183.1,79.5,2179,4.0,0.62,677.0,5231.748886883273,500.0,1
9560,64,183.4,54.5,2290,2.5351401010565,0.76,715.0,5000.0,500.0,1
9561,46,146.6,88.5,1105,3.0,0.82,489.0,5231.748886883273,500.0,1
9562,33,176.1,67.6,3763,0.0,0.74,453.0,10000.0,500.0,0
9567,64,153.6,71.6,2690,2.5351401010565,0.53,700.0,195.2,500.0,1
9570,50,166.9,75.2,2402,2.5351401010565,0.61,505.0,5000.0,9670.97767801536,1
9571,72,171.2,81.0,500,5.0,0.76,396.0,758.92,500.0,0
9572,72,168.8,87.1,4932,0.0,0.77,700.0,5231.748886883273,25263.33555918856,1
9573,19,166.0,53.8,3042,2.5351401010565,0.49,614.0,5000.0,500.0,1
9577,74,157.0,60.7,1411,2.5351401010565,0.85,400.0,5000.0,908.8165284279684,1
9578,21,178.1,63.1,4622,2.5351401010565,0.98,628.0,5000.0,7419.438315473238,1
9579,46,176.8,65.4,2463,2.5351401010565,0.33,797.0,5000.0,22898.136650475484,1
9585,41,175.0,59.7,2592,3.0,0.51,783.0,10000.0,500.0,0
9587,36,179.2,61.4,3011,5.0,0.49,405.0,5000.0,500.0,0
9590,59,164.9,69.6,2289,2.5351401010565,0.89,552.0,1082.97,500.0,1
9593,21,170.5,56.1,4750,0.0,0.68,601.0,10000.0,500.0,0
9594,65,183.0,91.9,1697,2.5351401010565,0.0,450.0,10000.0,500.0,1
9596,20,157.8,77.5,3019,1.0,0.15,535.0,5231.748886883273,32565.88683925159,1
9597,48,170.4,75.8,1619,4.0,0.83,782.0,5231.748886883273,500.0,1
9598,54,170.8,61.7,2173,2.5351401010565,0.84,510.0,10000.0,500.0,1
9601,64,161.0,84.5,3052,2.5351401010565,0.67,779.0,10000.0,20101.357139305503,1
9603,68,161.0,48.7,500,2.5351401010565,0.83,728.0,897.07,21008.076762093773,1
9605,53,177.6,61.6,3455,3.0,0.3,629.0,5231.748886883273,16764.357590699103,1
9606,74,171.8,63.0,3165,0.0,0.86,408.0,5000.0,500.0,0
9611,66,178.9,68.9,3257,0.0,0.1,606.0,965.47,500.0,0
9614,69,185.2,73.0,3356,2.0,0.61,583.0,5000.0,500.0,0
9616,33,182.6,80.6,2269,1.0,0.87,352.0,5231.748886883273,20996.79897216515,1
9618,37,179.8,71.1,1793,0.0,0.38,823.0,753.09,500.0,0
9624,56,159.9,69.0,2095,2.5351401010565,0.02,429.0,10000.0,3595.2904170689126,1
9625,66,182.8,90.0,2511,4.0,0.56,821.0,431.38,500.0,0
9628,32,173.3,64.4,3803,2.5351401010565,0.91,564.0,625.73,500.0,1
9631,45,170.8,86.9,2595,4.0,0.96,440.0,10000.0,500.0,0
9633,30,154.0,60.9,1912,4.0,0.05,452.0,5000.0,16263.116273064928,0
9635,64,158.0,86.5,3925,0.0,0.59,451.0,5000.0,500.0,0
9636,21,184.9,54.8,558,2.0,0.98,698.0,1240.88,8301.205957564134,0
9637,54,152.2,87.2,877,4.0,0.47,770.0,663.48,500.0,0
9639,49,163.7,80.1,2903,0.0,0.63,334.0,5000.0,965.0129883467906,0
9641,54,170.2,86.1,2630,2.5351401010565,0.14,634.0,10000.0,13872.238094047723,1
9642,60,177.9,58.6,2740,5.0,0.99,611.0,5231.748886883273,500.0,1
9644,19,169.5,49.7,500,2.5351401010565,0.05,531.0,10000.0,4487.719585521557,1
9645,44,170.9,62.7,1021,1.0,1.0,535.0,304.62,500.0,0
9647,36,181.0,79.8,3415,4.0,0.11,495.0,5000.0,32488.80349079268,0
9650,50,181.5,78.1,1795,2.5351401010565,0.35,610.0,10000.0,34586.08146440153,1
9651,43,166.5,67.4,1291,2.5351401010565,0.4,736.0,5000.0,500.0,1
9654,40,173.3,90.0,2075,2.5351401010565,0.89,802.0,10000.0,6877.605819895223,1
9658,24,170.7,68.4,1223,2.0,0.9,618.0,5231.748886883273,20184.576591965128,1
9660,69,167.0,83.7,2421,3.0,0.47,368.0,10000.0,11810.2190659424,0
9664,43,165.8,70.7,500,5.0,0.09,767.0,5000.0,18621.553240590136,0
9669,33,173.5,58.7,2794,0.0,0.69,820.0,5231.748886883273,31470.64552648376,1
9676,37,166.3,52.6,1318,2.0,0.5,584.0,10000.0,7731.436762169927,0
9677,67,164.0,71.2,2451,2.5351401010565,0.07,417.0,10000.0,500.0,1
